Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro)
55,206,2010,11,195000,1500,0,1,5699
45,243,2011,10,126000,1800,4,0,15799
6,0,2008,4,314000,1600,4,1,6600
67,622,2010,11,260000,2000,0,1,8500
16,380,2013,11,180000,1500,0,1,6600
6,67,2002,10,180000,2200,3,0,6500
15,162,2007,4,173000,1600,3,1,3800
36,195,2008,4,205000,1400,4,1,5300
70,593,2008,11,232000,1400,4,0,7499
16,382,2009,11,214000,1500,0,1,5800
70,446,2015,10,198000,1600,0,1,14200
70,446,2001,10,421000,1900,0,1,4200
70,343,2014,10,103000,1400,2,0,10750
55,314,2012,11,205000,1500,0,0,7800
52,60,2002,10,202000,1800,4,1,3299
55,314,2006,11,255000,1500,0,1,3799
55,402,2012,11,215000,1500,0,1,8399
61,570,2011,10,149000,1800,4,0,9699
61,429,2010,10,167000,1200,4,1,6999
61,429,2011,11,122000,1200,4,0,7799
56,63,2001,10,281000,2000,0,1,3299
67,217,2005,11,322000,1400,0,0,5600
61,499,2016,10,118000,1200,4,1,7700
5,96,2012,10,199000,2000,4,0,13900
59,666,2015,10,54000,1500,4,0,9499
55,314,2015,11,145000,1500,0,1,9199
52,47,2013,10,197000,1200,4,1,6799
50,484,2017,3,125000,1500,0,1,16199
50,484,2015,3,135000,1600,0,0,15299
50,484,2010,3,211000,1500,0,1,8199
50,484,2009,3,91000,1600,3,1,8699
50,347,2011,3,82000,1500,0,1,8399
61,429,2009,10,139000,1400,4,1,7699
31,528,2014,3,364000,2700,3,0,3950
70,588,2017,3,173000,2000,0,0,19999
16,242,2019,3,83000,1500,0,1,13700
16,242,2014,3,190000,1500,0,1,7800
5,94,2009,11,274000,2000,0,0,11300
67,500,2009,3,116000,2200,0,0,15499
23,409,2008,10,150000,2000,3,1,6900
67,124,2010,4,184000,1400,0,1,7499
5,96,2001,10,202000,1800,3,1,5200
67,124,2010,4,215000,1400,0,1,7399
70,308,2017,11,38000,1600,0,1,12499
45,541,1993,10,305000,2000,4,1,3700
6,67,2012,10,141000,2000,4,0,12900
5,96,2007,10,252000,2000,0,1,8900
67,132,2011,4,127000,1000,4,1,4250
51,219,2005,4,236000,1300,0,1,3499
51,219,2010,4,136000,1000,4,1,5600
61,570,2014,10,124000,1400,4,1,10399
67,128,2009,10,191000,1800,4,1,8800
70,308,2009,4,211000,2000,0,1,7400
55,532,2015,4,201000,1500,0,1,8799
70,308,2011,11,194000,1400,4,0,7999
45,243,2007,10,344000,2200,0,0,9399
45,243,1998,10,291000,2000,3,0,4699
45,243,2001,10,347000,2200,0,1,5499
55,369,2011,11,172000,1461,0,1,6200
45,134,2009,3,210000,1500,4,1,7250
55,402,2010,11,156235,1500,0,1,5444
15,165,2004,11,320000,2000,0,1,1500
70,446,2005,11,255000,1800,4,1,4300
6,67,2012,10,200000,2000,0,1,5850
61,429,2017,11,176000,1500,4,0,13900
51,661,2000,6,350000,2000,0,1,1200
67,128,2013,11,184000,2000,0,1,12300
55,402,2016,11,141000,1500,0,1,9700
45,628,2000,6,170000,2200,0,1,3500
67,655,2017,4,60000,1300,4,0,7200
5,96,2010,10,260000,1984,4,0,9600
45,628,1998,6,250000,2300,0,1,3800
70,308,1999,11,245000,1600,4,1,2400
16,380,2012,6,200000,1500,0,1,6000
70,446,2011,10,200000,1600,0,1,8900
45,151,2004,11,160400,2700,0,0,2650
51,340,2017,11,44000,1400,4,1,14650
36,553,2006,3,160000,2500,0,0,2650
6,67,2012,10,228000,1998,0,0,15700
5,96,2004,11,412000,2500,0,0,4100
51,122,2001,4,220000,1800,4,0,2990
45,151,2001,10,270000,2200,0,1,4999
70,446,1995,11,200000,2000,4,1,1200
31,304,2006,4,146000,1100,3,1,3000
31,604,2016,9,108000,1600,4,0,16500
55,402,2013,11,178968,1500,0,1,7000
67,197,1993,2,11111,1600,4,1,3000
61,429,2017,11,193864,1600,0,1,14299
52,19,2009,4,161000,1400,4,1,3500
55,617,2006,6,236450,2200,0,0,1750
30,102,1994,10,300000,2000,3,1,1250
67,128,2010,11,187000,2000,4,0,8100
61,429,2010,11,170000,1200,4,1,6000
5,96,1998,11,415000,2400,3,1,4000
50,405,2003,4,190000,1400,3,0,3500
51,616,1990,10,330000,1780,4,0,1399
6,67,2004,10,314000,2200,3,1,7500
22,278,2010,6,300000,1400,3,1,2700
45,151,2008,10,283000,2200,0,0,9500
61,271,2010,11,214000,1200,0,1,4900
61,271,2012,11,165538,1200,0,1,6099
51,616,2004,10,195000,1800,4,1,3500
50,484,2016,3,142000,1600,0,0,12500
67,192,1992,4,50000,1600,4,1,1200
30,203,2008,10,260000,1300,2,0,4990
55,402,2005,11,215685,1500,0,0,3300
45,243,2004,11,300000,1800,3,0,7500
44,181,2007,9,140650,2300,4,0,4990
67,466,2013,4,250000,1800,2,0,8490
50,508,2017,9,40000,2000,2,0,19790
5,95,2010,10,189000,2000,4,0,11700
70,308,2012,11,180000,1400,4,0,8000
67,372,2008,9,255000,2694,3,0,12500
70,542,1998,6,268000,2000,4,1,3300
61,429,2019,10,58000,1600,4,1,14999
45,541,1991,10,111111,2600,4,1,1500
50,405,2005,2,197000,998,4,1,2300
51,122,2012,11,194000,1300,0,1,5800
5,1,1992,10,79000,2500,0,1,3350
6,43,2006,10,96000,2000,4,0,8000
67,217,2004,10,297801,1364,0,1,5200
70,592,2005,11,280000,2500,0,0,9000
51,616,1995,10,254000,1800,0,1,1400
45,608,2000,6,380000,2200,0,0,2550
70,446,2013,11,232000,1400,3,0,8800
30,174,2010,9,295000,2000,4,1,9999
8,114,2013,10,140000,2000,4,0,11500
70,446,1996,6,330254,1896,0,1,3100
55,402,2011,11,20000,1500,0,1,6200
51,616,1994,10,330000,1800,4,1,1500
50,347,2015,9,90000,1500,0,1,10600
45,243,1999,10,440000,2200,0,0,5850
36,564,2021,4,25000,1998,4,0,17900
16,526,2012,4,109300,1200,4,1,3700
16,381,2008,10,262000,1400,3,1,2700
69,29,1998,4,30000,1500,4,1,1000
67,124,2013,4,178000,1800,2,0,9490
61,271,2007,1,220000,1422,0,1,3700
51,122,2006,11,229000,1910,0,1,2550
5,96,2000,11,220000,2500,0,1,3790
70,593,2007,6,246000,1400,4,1,4900
5,94,2005,11,254500,1900,0,1,3199
70,343,2013,10,130000,2000,4,0,3000
31,528,2014,3,160000,2200,0,0,15900
23,475,1999,2,269000,1400,4,1,1750
50,464,2003,10,188000,1800,4,1,4500
70,456,2008,10,171000,1400,0,1,4200
50,636,2003,3,185000,2200,0,1,2000
70,446,2015,11,190000,2000,0,1,13900
61,271,2008,4,282000,1200,4,1,3099
16,381,2008,10,207000,1390,3,1,2200
48,370,2008,10,150000,1600,4,0,4100
30,174,2003,3,230000,2000,4,1,6300
70,446,1996,11,100000,1900,0,1,2500
50,636,2002,9,360000,2200,0,1,4700
71,521,2008,10,180000,2000,0,1,6500
70,592,2008,9,180000,2500,0,1,8000
45,243,2002,10,180000,2200,0,1,3000
51,118,2012,4,111520,1400,3,0,12500
51,219,2006,4,270000,1248,0,1,2200
22,68,2015,4,52000,1400,4,0,8590
70,182,2007,1,299000,1900,0,1,4850
67,218,2005,11,200000,2000,0,1,4500
56,63,2000,4,168000,1400,3,1,1500
51,403,2009,4,154560,1300,0,1,4200
70,446,2002,11,250000,1900,0,1,4700
67,124,2015,11,170000,1400,0,1,8550
5,94,1999,10,240000,1800,3,0,3000
5,94,2012,10,120000,2000,4,0,8300
51,122,2010,4,160000,1300,0,1,6000
61,570,2011,10,202000,1600,0,1,10400
50,484,2018,3,37000,1500,0,1,17650
61,271,2005,10,222000,1400,3,0,2900
70,308,2015,4,100000,1800,4,0,15999
6,43,2015,11,170000,2000,0,0,8899
60,591,1992,10,123321,1600,4,1,850
5,80,1993,10,326000,2000,4,1,1700
39,287,2004,9,267214,1997,0,1,5400
23,546,1991,10,358446,2000,4,1,600
61,570,2011,10,147000,1957,0,0,13000
45,243,2013,10,175000,2500,0,0,20500
55,577,2017,11,180000,1500,0,0,15300
5,95,2013,10,193000,2000,0,0,18500
51,661,2000,6,225000,2000,0,1,2600
44,54,2003,4,253000,1600,4,1,1600
6,640,2006,9,322960,2000,0,1,8300
40,256,2016,10,77000,2490,2,0,20990
6,67,2008,10,191000,2000,0,0,9500
51,219,2010,10,288800,1300,0,1,4600
55,314,2010,10,74000,1600,4,1,9300
6,0,2008,4,300000,1600,4,1,5700
6,43,2009,11,230124,2000,0,0,6500
50,110,2004,6,344423,2200,0,1,3100
67,500,2016,3,98000,2498,2,0,20299
69,29,1991,4,96000,1300,4,1,550
70,446,2013,11,238000,2000,0,0,11200
60,107,2003,6,307100,2000,3,1,4599
30,203,1995,2,314000,1500,4,1,2200
6,67,2013,10,220000,1998,0,0,15500
70,446,1991,11,200000,1800,4,1,2500
70,182,2008,6,280000,1900,0,1,5500
23,598,2008,6,208000,1800,0,1,3300
70,599,1995,6,300000,2500,4,1,2000
71,643,2012,9,200000,2400,0,0,15500
61,429,2010,11,250000,1600,0,0,6900
67,623,2015,5,153000,1334,4,1,8250
55,314,2012,11,250000,1500,0,1,4000
70,446,2008,10,250000,1900,0,1,4700
6,43,2015,10,90000,2000,4,0,14000
51,219,1995,4,306010,1400,4,1,1300
7,139,2007,10,146000,2400,4,1,1950
67,128,2004,10,270000,1800,3,1,4600
36,504,2008,4,182000,1500,0,1,3950
69,36,1991,9,354896,1599,4,1,1450
69,26,1990,2,22225,1450,4,1,7500
69,34,2008,4,111000,1600,4,1,1900
67,500,2006,3,160000,2200,0,1,3650
67,500,2008,3,180000,2200,0,1,3750
16,380,2013,6,185000,1461,0,1,7200
51,122,2008,4,20000,1400,4,1,4700
70,308,2003,4,230000,1800,3,1,3390
71,57,1996,10,250000,1800,3,1,1650
45,608,2015,5,37000,2000,4,0,20900
16,380,2014,6,157000,1500,0,1,6300
23,578,2015,10,147000,2000,4,0,12500
6,67,2005,10,280132,2500,0,1,8700
6,67,2001,11,300017,2200,4,1,4000
23,409,2005,11,250000,2000,4,0,3200
70,542,1996,6,330000,2000,3,1,2950
70,308,1995,4,250529,1600,4,1,1600
67,330,2008,7,160000,2500,0,1,12499
23,156,2017,6,71600,1998,5,0,12999
70,308,1989,2,250000,1600,4,1,625
70,308,2009,4,206000,1400,4,0,6700
67,217,2007,10,157000,1400,0,1,6750
70,456,2012,4,178000,1200,0,1,5700
52,18,2005,4,250000,1560,0,1,3999
44,649,1995,10,355000,1600,4,1,1000
44,41,2007,4,17000,1400,4,1,3900
30,339,2010,4,196000,1300,2,0,6000
31,399,2004,6,165000,1600,4,1,2900
15,651,2001,10,200000,1400,4,1,950
67,128,2000,11,299000,1999,0,1,2990
55,314,2012,6,167000,1500,0,1,6000
40,177,2013,4,187000,1800,4,0,10900
67,124,2014,11,201000,1798,2,0,9500
5,94,2009,11,169000,2000,4,0,10500
55,402,2006,11,301500,1461,0,1,3400
6,640,2007,9,30000,2000,0,1,5000
70,308,2010,11,195000,1200,4,1,6400
51,616,2004,11,262000,1800,3,1,4500
67,461,2004,6,306000,2000,0,1,6500
6,67,1995,10,265287,2000,4,0,2650
23,280,2000,4,180000,1800,4,1,2000
45,243,2003,10,294689,2600,4,0,6999
52,263,2010,6,188000,2000,0,1,6999
44,179,2015,3,169000,1500,0,1,12990
69,31,2003,10,169857,1600,4,1,16500
32,482,2018,3,22900,2000,4,0,16450
44,179,2015,3,156000,1500,0,0,13990
45,89,2011,4,183000,1500,4,0,7490
44,77,1998,10,11111,2000,4,1,1000
67,124,2014,4,184000,1400,0,1,8299
56,57,1997,10,205000,1600,4,1,2000
45,243,2012,10,180000,2143,0,0,17500
45,625,2011,6,196000,2143,0,0,15900
52,48,1995,10,270000,1400,4,1,799
50,464,1991,10,270000,1600,3,1,1400
67,124,2010,4,169000,1400,0,1,6800
48,438,2015,3,154000,2000,5,0,17800
48,247,2007,2,112478,2400,4,0,4750
47,220,2012,3,165000,1600,4,0,8750
5,96,2005,10,263587,2400,4,0,6250
61,499,2015,10,173458,1400,0,1,7950
61,429,2016,10,121000,2000,0,1,14200
6,43,2004,10,268548,1800,4,1,4950
70,343,2014,10,120000,1800,4,0,7200
5,96,2009,11,215000,2000,4,0,7999
15,143,2003,6,350000,1900,0,1,2000
31,528,2006,3,256000,2200,0,0,8300
70,182,2009,6,200000,1400,3,1,4500
45,243,2011,10,180000,2000,4,0,12000
48,370,2008,10,185000,1600,4,1,4500
44,77,2000,4,230000,2000,0,1,3200
34,650,2012,10,148500,2200,0,0,14500
70,593,2006,6,242292,1984,3,1,4300
48,438,2003,3,225918,2000,3,0,6000
16,381,2014,10,217000,1149,3,1,3500
15,348,2006,5,240000,2000,0,1,5000
48,441,2002,9,100000,2000,4,1,4500
40,493,2014,11,162100,2700,3,0,22500
67,217,2011,10,164000,1400,4,1,6450
70,308,2008,11,235000,1396,4,1,5400
55,355,2012,6,166221,1500,0,1,6300
23,301,2001,6,320000,1900,0,1,3500
5,80,1994,10,320000,1600,4,1,2200
16,382,2008,11,200000,1595,3,1,4100
5,96,2002,11,400000,2500,0,0,4850
16,380,2012,11,164900,1500,0,1,6150
45,151,1995,10,360000,2000,4,1,2700
45,151,1995,10,350000,2000,4,1,2650
51,616,1995,4,111111,1600,4,1,1350
71,57,1996,10,140000,2000,4,1,1200
17,424,2008,10,350000,1500,3,1,650
70,593,2009,6,175000,1400,4,1,5400
51,122,2011,4,168000,1300,0,1,6000
67,218,2003,11,390000,1800,3,1,4500
67,124,2007,4,22000,1400,0,1,5300
52,49,2002,4,400000,1400,0,1,2500
6,15,2016,6,139990,1496,0,1,13500
52,49,2005,4,238000,1400,4,1,3200
13,130,2011,10,90000,1206,4,1,2700
16,242,2011,3,149000,1500,0,1,6850
45,628,2008,6,300000,2200,0,1,8200
51,616,1995,10,111111,2000,4,1,1600
70,446,1991,11,196000,1800,4,1,1500
31,552,2012,10,210600,1999,2,0,10300
70,446,2012,11,330000,1598,0,1,6500
45,243,1999,11,220000,1998,3,1,2500
45,172,2003,2,370000,1800,3,0,6000
70,446,2006,10,257000,2000,4,0,5000
70,592,2006,9,27000,2500,0,0,9700
31,325,2004,6,240000,2500,0,1,4999
71,610,2004,11,430000,2000,0,1,2200
14,45,2006,10,136432,2700,3,0,6500
15,165,2009,10,175000,2000,3,0,6200
31,251,2007,10,180000,1600,3,1,4300
71,519,2015,10,65000,1969,4,0,14900
16,242,2011,11,170000,1500,0,1,6700
50,484,2012,4,152000,1500,0,1,8700
48,438,2011,11,185000,2400,4,0,10500
52,20,2012,4,218000,1400,0,1,5300
45,243,1990,2,290000,2000,4,1,3999
45,151,2001,10,365000,2700,0,0,4999
67,128,2001,4,209000,1800,4,1,3000
13,630,2013,4,240000,1400,5,0,8990
51,122,1995,11,200000,1700,0,1,500
50,405,2004,4,223540,1200,4,1,2250
55,352,2015,3,202000,1500,0,1,10700
71,643,2016,3,198000,1961,0,1,17600
16,242,2018,3,54000,1500,0,1,12900
67,217,2005,10,300000,1400,0,1,5650
50,636,2008,3,170000,2500,3,0,7800
45,628,1997,6,258008,2300,0,1,3999
16,380,2016,6,150000,1461,0,1,9000
67,186,2003,10,196000,2400,4,1,6449
48,370,2008,10,259000,1600,4,1,3500
36,561,2020,9,30000,1600,4,0,17450
13,600,2018,3,33000,1800,4,0,13750
50,540,1995,6,148000,1600,4,1,950
5,94,2009,10,161001,2000,4,0,9200
31,399,2004,11,120000,1493,0,1,1800
31,528,2014,3,163000,2200,0,0,16750
45,243,2008,10,228000,2200,0,0,6000
61,429,2013,11,230000,1200,4,1,6700
67,124,2016,11,135000,1800,2,0,12500
31,618,2018,4,91000,2497,4,0,15599
36,553,2018,9,97000,2199,0,0,21999
31,604,2017,9,118000,1995,0,0,18299
31,528,2017,9,134000,2199,0,0,19199
36,553,2017,9,106000,1995,0,0,23299
36,553,2018,9,114000,1995,0,0,23399
31,528,2015,9,187000,2199,0,0,17399
36,561,2017,3,150000,1685,0,0,15999
31,528,2016,9,183000,2199,0,0,17499
31,528,2016,9,149000,2199,0,0,19199
31,618,2018,4,60000,1998,4,1,21199
31,333,2016,4,201000,1580,2,0,10299
36,194,2016,6,135000,2199,0,0,17799
31,528,2015,9,130000,2199,0,0,18999
51,661,2013,6,178907,2000,0,1,9649
31,101,2001,10,200000,1300,4,1,1650
71,644,2014,11,153000,2400,0,0,17000
70,308,2003,4,240000,1400,3,1,3500
69,25,1994,10,111111,1300,4,1,17000
70,308,1998,10,250746,1900,0,1,4200
55,314,2005,6,200000,1500,0,1,3600
67,129,2002,6,287000,1970,0,1,3500
23,409,2002,11,319000,2000,0,1,1700
45,243,2006,10,250000,2200,0,1,6000
45,243,2003,10,222122,2700,0,0,4550
45,243,2000,10,24000,1899,4,1,3800
31,604,2016,3,48000,1999,4,0,13999
30,203,2015,10,105000,1999,4,0,12150
50,420,2007,9,11111,2500,0,1,3600
50,420,2009,9,111111,2500,0,1,4650
45,293,2021,3,7500,1998,4,0,17000
67,124,2016,4,160700,1400,0,1,9450
45,243,2004,10,290000,2200,0,0,3800
67,124,2010,4,149500,1800,2,0,8800
67,128,2002,11,374000,1995,4,1,2850
44,41,2008,10,170000,1600,3,0,5000
45,134,2010,4,200000,1700,3,0,7199
67,217,2006,11,190000,1400,0,0,5500
15,165,2012,10,126352,1600,4,0,7300
55,532,2010,5,245000,1500,0,1,5250
51,616,2003,10,397860,2200,0,1,1700
69,30,1991,10,180000,1500,4,1,1300
51,432,1995,10,250000,1999,4,1,1100
50,427,2007,5,155000,1500,0,1,4300
51,432,1992,10,123456,2000,4,0,900
67,217,2005,4,230500,1400,0,1,5000
30,174,2013,3,152550,2200,0,0,16500
70,446,2011,11,198000,1400,4,1,7999
6,67,2006,10,196000,2500,3,0,9999
31,528,2015,3,150000,2200,0,0,19700
13,503,2004,4,158888,1600,3,1,1750
36,198,2006,4,214567,1500,0,1,2300
31,528,2008,3,123456,2200,0,1,6300
55,407,2011,4,158888,1500,0,1,3100
70,446,2008,4,165000,1400,4,1,5600
50,484,2011,3,197000,1468,0,1,8100
67,217,2003,10,270000,1400,3,1,4300
70,343,2017,10,125423,1400,4,1,8300
60,335,2004,2,244346,1400,4,1,750
55,314,2006,11,229000,1500,0,1,5300
50,110,2001,6,240000,1800,4,1,2800
5,108,2001,11,220000,2500,0,1,6000
51,122,2013,11,145000,1686,0,1,8300
51,122,2013,11,140000,1686,0,1,8300
5,94,2001,11,330000,1900,0,1,2600
23,409,1995,11,196838,1800,4,1,800
51,122,2008,11,261000,1300,0,1,4399
52,19,2010,4,222500,1400,0,1,2900
51,211,1998,6,11111,1700,0,1,1300
48,300,1997,10,368681,1997,3,1,2700
55,402,2017,11,22500,1200,4,1,7550
51,616,1992,10,377016,2000,4,1,800
51,616,2005,11,210000,1900,0,1,4199
31,114,1997,11,300000,2500,0,1,2000
67,155,2017,3,99800,1798,2,0,18400
30,174,2015,3,114000,1600,0,0,19599
51,122,2004,11,240000,1700,0,1,2200
67,125,2013,10,185000,2499,2,0,13999
61,271,2011,5,184800,1200,0,1,5300
61,429,2004,10,220000,1400,4,1,3700
55,402,2011,11,140000,1400,4,1,5990
61,271,2012,11,165000,1200,0,1,5200
70,599,1991,6,11111,1900,0,1,1300
71,645,2011,8,144000,2400,0,0,18500
5,94,1996,4,250000,1800,4,1,2150
52,18,2008,4,102850,1600,3,0,7777
70,308,2013,4,215000,1400,4,0,9350
69,27,1990,10,76691,1450,4,1,11500
70,446,2006,11,231584,1600,4,0,4800
70,308,2011,4,185200,1400,4,1,5700
70,446,2017,10,77000,1800,4,0,9800
16,380,2012,6,194000,1500,0,1,6500
16,381,2015,10,165000,1200,3,1,2450
23,301,2006,6,190000,1800,4,1,3700
31,552,2012,10,120000,2000,4,0,6000
52,445,2007,11,120000,1400,4,1,2000
55,402,2012,11,178000,1499,0,1,5999
61,570,2016,10,162849,2000,0,0,14999
55,352,2016,3,150001,1500,0,1,12900
16,382,2014,11,100600,1149,3,1,6500
55,314,2012,6,290000,1500,0,0,6400
67,132,2005,4,172000,1000,3,1,3000
55,352,2015,3,111058,1500,0,1,12650
70,599,1993,6,111111,1900,0,1,2600
60,113,2012,6,135000,1400,4,1,6200
61,271,2009,4,200000,1200,4,1,3400
50,420,2008,7,220000,2500,0,1,6700
55,532,2004,6,250000,1500,0,1,1050
5,96,2013,11,240000,2000,0,0,15500
16,242,2016,7,110000,1500,0,1,10000
67,500,2003,9,280000,2000,0,1,4699
61,570,2008,10,230000,1400,4,1,7800
70,286,2007,4,270000,1422,0,1,2399
23,275,2008,4,163000,1400,0,1,2599
31,604,2014,3,123000,2000,0,0,9599
5,96,2010,10,190000,2000,0,0,7499
6,43,1997,10,190000,1800,4,1,1850
30,102,1998,10,123000,2000,4,1,1300
45,151,2007,10,190000,2200,0,1,4500
44,14,2008,4,187000,1400,0,1,2700
18,549,2007,4,102000,1299,4,1,3600
44,77,1992,4,280000,1780,4,1,500
23,364,2017,3,121000,1500,0,1,13990
23,364,2017,3,134000,1500,0,0,15350
55,402,2006,11,186000,1500,0,1,3750
23,364,2017,3,119000,1500,0,1,13990
23,364,2017,3,149000,1500,0,0,14990
50,464,1993,10,300000,2000,4,1,2500
51,122,2008,11,150000,1300,0,1,4200
31,304,2005,4,20010,1500,0,1,2790
55,369,2009,11,170000,1500,0,1,2250
51,661,2009,6,200500,1600,3,1,6450
6,67,1999,10,350000,2000,4,1,4250
51,211,2006,6,200000,1300,0,1,2500
51,122,2010,11,193000,1900,0,0,2999
48,210,1996,4,300000,1300,4,1,1150
51,661,2002,6,250000,1798,4,1,3500
67,129,2002,6,288000,2000,0,1,3900
55,188,2014,3,146000,1461,0,0,9199
23,291,2018,10,75000,1500,4,0,13900
55,314,2013,11,198000,1461,0,1,6800
67,655,2006,4,201200,1396,0,1,4500
23,291,2013,10,210795,2000,5,0,10999
6,67,2015,10,110000,2000,4,0,16999
55,402,2017,4,201000,1500,0,1,9990
71,521,2006,10,259237,2400,0,0,6000
70,446,2009,11,299000,1400,3,1,4997
55,402,2005,10,240000,1400,4,1,2400
5,96,2010,10,255000,2700,0,0,7200
5,96,2013,10,146600,2000,4,0,15500
55,314,2011,6,189000,1500,0,1,6300
16,526,2011,4,152000,1200,4,1,3999
51,403,2010,6,215300,1300,0,1,5200
48,556,1999,6,235000,1300,4,1,1370
61,570,2013,11,190000,1800,4,0,10999
6,43,1993,10,255000,1600,4,1,1800
36,561,2017,3,51000,2000,4,0,14500
61,271,2019,11,45000,999,4,1,7800
67,125,2013,10,240000,2500,2,0,14600
6,641,2015,3,108000,1986,4,0,24500
55,532,2006,4,227000,1500,0,1,3600
55,532,2004,4,210450,1500,0,1,2600
51,122,2007,11,280000,1600,3,1,3800
44,77,1996,4,189000,1600,4,1,750
44,41,2006,10,145000,1600,4,1,3000
45,151,1999,10,343000,1800,4,1,3100
44,77,2001,10,146000,1800,4,0,1300
45,243,2010,10,333000,2197,0,1,10900
61,509,2005,11,132000,1400,4,1,2550
6,640,2015,9,133000,1995,0,0,22900
52,61,2007,10,220000,2200,4,0,3000
44,460,2002,11,280000,1800,3,1,3300
61,570,2006,10,200000,1900,0,1,3800
67,186,2012,10,160000,2500,4,0,12900
70,117,2012,9,110000,2500,0,1,11000
55,355,2009,6,150000,1500,0,1,3500
55,314,2011,6,240000,1500,0,1,5699
23,435,1993,10,87650,1300,4,1,700
67,128,1999,10,371000,1600,3,1,4950
22,68,2015,2,90000,1400,4,0,7200
1,68,2015,2,90000,1400,4,0,7200
70,446,1993,10,242761,1800,4,1,1100
70,446,2011,11,123000,1600,0,1,3700
15,162,2016,4,12000,1400,0,1,4900
70,147,2004,10,132500,2000,4,1,1500
67,128,2009,10,145000,1800,4,1,5200
55,402,2016,11,144200,1500,0,1,9250
60,335,2004,4,123000,1400,4,1,2000
31,528,2015,9,120000,2200,0,0,15000
70,446,2013,10,123000,1800,4,0,6200
71,645,2011,9,180000,2400,0,1,11300
70,343,2016,10,12000,2000,4,0,6700
52,19,2008,11,75000,1400,4,1,2600
39,287,2006,3,223000,2000,0,1,3600
51,340,2012,11,170000,1400,3,1,8200
55,532,2004,4,210300,1500,0,1,2400
44,65,2005,6,180100,2000,4,1,4800
16,242,2013,9,130000,1461,0,1,7800
67,218,2007,6,135000,2000,0,0,4800
67,124,2013,4,99000,1400,0,1,8200
67,128,2005,10,300000,1800,4,1,5000
6,43,2015,10,120000,2000,4,0,11700
71,643,2014,9,140000,2400,0,0,24350
45,625,2004,6,288000,2200,0,0,8600
45,151,2005,10,270000,1800,4,0,6000
70,542,2012,6,100800,1396,4,0,13200
71,522,2017,10,407000,2000,0,0,21490
71,643,2012,3,170000,2400,0,0,17500
55,402,2017,11,217000,1500,0,1,11500
30,174,2018,9,33000,1500,4,0,17800
29,288,2008,6,123000,1800,4,0,2800
70,343,2013,10,250000,1400,2,0,7300
67,500,2007,3,136000,2200,0,1,5900
50,636,2017,3,21000,1600,0,1,10500
23,291,2013,10,129000,1499,4,0,8299
67,124,2008,4,240000,1400,0,1,5100
69,27,2010,10,54500,1600,4,1,2600
67,124,2016,11,200000,1400,0,1,9200
22,444,2005,4,190000,1108,4,1,2500
48,99,2011,9,190000,2000,4,0,8400
61,570,2011,10,106400,1400,4,1,8000
51,340,2012,10,95500,2000,0,0,10900
55,314,2010,11,205000,1300,0,0,5500
14,439,2001,11,190000,2000,3,0,3700
55,532,2010,4,210635,1500,0,1,5700
55,532,2010,6,223215,1500,0,1,5650
67,668,2012,4,85000,1000,4,0,2900
31,123,1997,4,123000,1000,4,1,999
51,661,2004,6,121000,1700,0,1,2200
67,467,2012,11,74000,1800,2,0,6300
48,438,2013,3,25000,2000,5,0,8800
67,124,2007,4,189000,1600,4,0,4200
15,143,2007,11,123500,1400,4,1,1900
50,347,2011,3,16500,1500,0,1,7900
61,271,2016,11,122000,1400,0,1,6599
5,1,1990,10,130000,2300,4,1,2200
55,532,2010,6,231601,1500,0,1,5800
36,553,2007,9,110000,2500,0,0,13000
70,182,2017,6,136000,2000,0,1,9800
70,308,2008,11,225000,1600,3,1,5300
45,200,2013,6,189842,1490,0,1,7250
55,314,2012,6,196000,1461,0,1,8100
67,124,2017,4,161000,1400,0,1,10200
70,446,2004,10,233000,1800,4,1,4200
40,177,2012,4,177777,1798,2,0,10999
23,291,2017,10,106000,2000,5,0,14500
70,182,2011,1,223140,1600,0,1,6850
23,409,2015,11,179200,1499,0,1,10750
36,553,2017,3,124000,2000,0,0,20000
67,128,2010,10,220000,1800,4,1,7499
55,355,1999,6,200000,1900,0,1,750
16,382,2011,11,202915,1598,3,1,4700
36,196,2007,11,265000,1400,4,1,5400
16,382,2009,5,176000,1500,0,1,5100
70,182,2008,6,165000,1600,4,1,2900
61,509,2011,4,212820,1200,4,1,5100
71,645,2015,9,99500,2000,0,0,20500
5,479,2009,3,188000,2000,4,0,11000
51,616,1993,10,228000,1798,4,1,1600
31,604,2016,9,207000,2000,0,0,18750
67,500,2013,9,82000,2000,4,0,17450
67,500,2007,9,150000,2400,4,0,7800
61,429,2010,11,234000,1400,4,1,5500
61,429,2010,11,160000,1400,4,1,6700
51,219,2012,1,130000,1300,0,1,5500
60,335,2011,6,178000,1200,0,1,4850
45,151,2004,10,270000,1800,3,1,5800
51,122,2008,11,211000,1300,0,1,4650
16,242,2012,3,210000,1597,3,1,7500
70,190,2005,6,100000,2500,0,1,9299
45,243,2013,10,123460,2200,0,0,20500
50,569,1994,4,280000,1400,4,1,750
31,528,2008,3,220000,2200,0,0,9500
51,122,2006,3,200000,1400,4,1,4500
51,122,2005,11,224000,1600,3,1,3750
6,67,2001,10,111111,2500,4,0,4000
55,206,2007,10,150000,1400,0,0,4500
70,542,2011,6,178236,1400,4,1,11000
44,41,2008,10,250000,1800,4,1,2700
